chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE2_transcript_57_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE2_transcript_38_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE2_transcript_279_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69625,longer_from_REPLICATE2_transcript_348_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,17660,17807,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18081,18173,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,18733,18785,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19221,19285,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,19374,19514,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59723,59994,REPLICATE1_transcript_1_support_3REPLICATE2_transcript_15_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59723,59993,longer_from_REPLICATE2_transcript_26_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE1_transcript_2_support_8,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,68088,longer_from_REPLICATE1_transcript_172_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,67960,longer_from_REPLICATE1_transcript_170_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_98_support_8REPLICATE2_transcript_167_support_11,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_84_support_3REPLICATE2_transcript_152_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_94_support_54REPLICATE2_transcript_165_support_37,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_80_support_43REPLICATE2_transcript_148_support_35,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,2,213,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,68845,longer_from_REPLICATE2_transcript_45_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,25,213,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_353_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28499,28647,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_424_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28499,28647,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_44_support_7,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28541,28647,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
